brand,title,start_time,distance,volumn,gear,tag,price
日产, 天籁 2007款 2.3 自动 JK—S舒适版(天窗)-上海人私家一手车,2007年,11万公里,2.3升,自动,放心购_会员1年,2.98
奥迪, A4L 2011款 2.0 TFSI 舒适型-首付低 利率低 提车快,2011年,7.81万公里,2.0升,自动,放心购_会员1年,11.86
大众, 帕萨特领驭 2007款 1.8T 自动豪华型-私家一手车发变巅峰,2007年,11万公里,1.8升,自动,放心购_会员1年,1.95
本田, 锋范经典 2012款 1.5L 手动精英版-首付低 利率低 提车快,2013年,5.93万公里,1.5升,手动,放心购_会员1年,5.06
江铃, 经典全顺 2009款 2.8T 手动 柴油多功能型短轴中顶JX493ZLQ3A-价格便宜 车况精品无事故,2013年,8.76万公里,2.8升,手动,放心购_会员1年,4.66
别克, 君越 2008款 2.4 舒适型,2008年,13万公里,2.4升,自动,放心购_会员1年,2.8
本田, 雅阁 2011款 2.0L EX Navi,2011年,9万公里,2.0升,自动,放心购_会员1年,8.2
大众, 迈腾 2015款 改款 1.8TSI 豪华型-超高性价比,2015年,6万公里,1.8升,自动,放心购_会员3年,13.48
雪佛兰, 迈锐宝 2012款 2.4L 自动旗舰版-上海精品私家车,2013年,5.2万公里,2.4升,自动,放心购_会员1年,6.98
斯柯达, 昕锐 2016款 1.6L 自动前行版-首付低 利率低 提车快,2016年,3.49万公里,1.6升,自动,放心购_会员1年,6.31
大众, 途安 2008款 2.0L 智雅版自动5座-正规公司 买的放心,2009年,10万公里,2.0升,自动,放心购_会员1年,3.88
别克," GL8 2014款 2.4L 经典版-欢迎点击店铺,查看更多优惠车源",2017年,5万公里,2.4升,自动,放心购_低配_会员1年,11.9
福特, 蒙迪欧 2006款 2.0L 精英版,2006年,11万公里,2.0升,自动,放心购_会员3年,1.1
大众," 帕萨特 2011款 2.0TSI DSG御尊版-欢迎点击店铺,查看更多优惠车源",2012年,8万公里,2.0升,自动,放心购_会员1年,10.5
雪佛兰, 迈锐宝 2014款 2.0L 自动舒适版-首付低 利率低 提车快,2014年,5.23万公里,2.0升,自动,放心购_低配,8.17
别克, 英朗GT 2010款 GT 1.6L 自动时尚版,2011年,9.6万公里,1.6升,自动,放心购_会员1年,4.3
精灵smart, fortwo 2011款 1.0 手自一体 MHD 硬顶燃橙版-首付低 利率低 提车快,2011年,7.09万公里,1.0升,自动,放心购_会员1年,5.5
大众, 途安 2007款 1.8T 手自一体 5座舒适版-正规公司 买车微聊 一手车,2007年,12万公里,1.8升,自动,放心购_高配_会员1年,2.88
现代, 悦动 2018款 1.6L 自动悦目版GL,2018年,3.6万公里,1.6升,自动,放心购_会员2年,6.96
雪佛兰, 科鲁兹 2012款 1.6 SE MT-首付低 利率低 提车快,2014年,9.42万公里,1.6升,手动,放心购_会员1年,5.76
日产, 天籁 2013款 2.5L XLNAVI豪华版-首付低 利率低 提车快,2014年,6.95万公里,2.5升,自动,放心购_会员1年,13.13
现代, ix25 2015款 1.6L 自动两驱智能型GLS-首付低 利率低 提车快,2015年,5.57万公里,1.6升,自动,放心购_会员1年,8.76
大通, MAXUS V80 2012款 2.5T 手动 短轴中顶运杰版-大牌一手车,2013年,8万公里,2.5升,手动,放心购_会员2年_可分期付,6.38
福特, 蒙迪欧 2013款 2.0L GTDi200时尚型-首付低 利率低 提车快,2014年,13.61万公里,2.0升,自动,放心购_会员1年,10.6
别克, GL8 2013款 2.4L CT豪华商务舒适版-本地一手车,2013年,7万公里,2.4升,自动,放心购_会员4年,12
丰田, 卡罗拉 2014款 1.6L CVT GL-首付低 利率低 提车快,2016年,1.51万公里,1.6升,自动,放心购_会员1年,9.52
哈弗, H6 2017款 红标 运动版 1.5T 自动两驱尊享型-首付低 利率低 提车快,2016年,5.59万公里,1.5升,自动,放心购_会员1年,8.27
福特, 福克斯两厢 2012款 两厢 1.6L 自动风尚型-首付低 利率低 提车快,2014年,3.89万公里,1.6升,自动,放心购_会员1年,6.97
福特, 蒙迪欧 2006款 2.0L 精英版,2006年,11万公里,2.0升,自动,放心购_会员3年,1.1
日产, 骐达 2011款 1.6L CVT智能型-首付低 利率低 提车快,2013年,4.77万公里,1.6升,自动,放心购_会员1年,6.71
大众, 迈腾 2015款 改款 1.8TSI 豪华型-超高性价比,2015年,6万公里,1.8升,自动,放心购_会员3年,13.48
大众, 帕萨特领驭 2005款 1.8T 手动豪华型-店内300多台五万以下二手车可,2006年,13万公里,1.8升,手动,放心购_会员2年,1.88
丰田, 威驰 2014款 1.5L 自动智臻版-首付低 利率低 提车快,2016年,5.83万公里,1.5升,自动,放心购_会员1年,6.41
奔驰, A级 2013款 1.6T 双离合-首付低 利率低 提车快,2013年,9.16万公里,1.6升,自动,放心购_会员1年,11.58
大众, 迈腾 2013款 1.8TSI 豪华型-车况精品无事故,2013年,5.3万公里,1.8升,自动,放心购_会员1年,10.9
奥迪, A6L 2008款 2.4L 尊贵型-精品正规一手私家车手手续齐全,2008年,11.2万公里,2.4升,自动,放心购_会员1年,6.2
大通, MAXUS V80 2015款 2.5 手动 长轴中顶商旅版柴油-送沪牌大通一手车,2015年,6万公里,2.5升,手动,放心购_会员1年,8.82
起亚, 赛拉图 2005款 1.6L AT GL-原版车况私家车,2005年,10万公里,1.6升,自动,放心购_会员1年,1.35
别克," GL8 2013款 3.0L XT豪华商务旗舰版-欢迎点击店铺,查看更多优惠车源",2015年,6.8万公里,3.0升,自动,放心购_高配_会员1年,18.5
马自达, 阿特兹ATENZA 2014款 2.5L 蓝天尊崇版-首付低 利率低 提车快,2014年,6.06万公里,2.5升,自动,放心购_会员1年,13.21
奥迪, Q3 2018款 Q3 30 TFSI 风尚型典藏版,2018年,0.11万公里,1.4升,自动,放心购_会员1年_可分期付,20.18
福特, 福克斯两厢 2013款 两厢经典 1.8L 自动时尚型-首付低 利率低 提车快,2013年,3.2万公里,1.8升,自动,放心购_高配,5.68
大众, 捷达 2017款 1.5L 自动时尚型-首付低 利率低 提车快,2018年,2.16万公里,1.5升,自动,放心购_会员1年,6.98
别克, 君威 2010款 2.0L 世博版,2010年,8万公里,2.0升,自动,放心购_低配_会员3年,4
雪佛兰, 科鲁兹 2010款 1.6 自动 SL天地版,2010年,7.8万公里,1.6升,自动,放心购_高配_会员3年,2.7
比亚迪, F0 2009款 爱国版 1.0L 实用型,2009年,9万公里,1.0升,手动,放心购_低配_会员3年,0.65
长安, CS75 2014款 1.8T 自动精英型 国IV-首付低 利率低 提车快,2016年,3.33万公里,1.8升,自动,放心购_会员1年,8.31
别克, 君越 2013款 2.4L SIDI豪华舒适型-上海精品私家车,2015年,3万公里,2.4升,自动,放心购_会员1年,11.98
大众, 途安 2013款 1.4T 手动风尚版5座-首付低 利率低 提车快,2013年,11.45万公里,1.4升,手动,放心购_低配,6.81
起亚, K2三厢 2012款 三厢 1.4L AT GLS纪念版-首付低 利率低 提车快,2012年,5.57万公里,1.4升,自动,放心购_会员1年,4.35
宝马, M系 2014款 M5,2015年,2万公里,4.4升,自动,放心购_会员5年,66.8
大众, CrossPOLO 2014款 1.6L Cross POLO 自动-首付低 利率低 提车快,2015年,4.7万公里,1.6升,自动,放心购_高配,7.99
丰田, 锐志 2010款 2.5V 风度菁英版-首付低 利率低 提车快,2011年,7.62万公里,2.5升,自动,放心购_会员1年,12.84
大众, 迈腾 2013款 1.8TSI 领先型-首付低 利率低 提车快,2014年,8.41万公里,1.8升,自动,放心购_会员1年,12.62
本田, 奥德赛 2007款 2.4L 豪华版,2007年,8万公里,2.4升,自动,放心购_高配_会员1年,4.8
风行, 景逸X5 2013款 1.6 手动 尊贵型-首付低 利率低 提车快,2014年,7.09万公里,1.6升,手动,放心购_会员1年,4.41
大众, CC 2010款 2.0TSI 豪华型-价格可谈可以分期车况好,2010年,7.8万公里,2.0升,自动,放心购_会员1年,9.2
日产, 阳光 2015款 1.5XE CVT大师版-首付低 利率低 提车快,2016年,4.35万公里,1.5升,自动,放心购_高配,6.08
奔驰, E级 2014款 改款 E 300 L-车况精品 支持检测,2014年,8.3万公里,3.0升,自动,放心购_会员6年,28.28
哈弗, H1 2016款 蓝标 1.5L 手动豪华型-首付低 利率低 提车快,2016年,3.13万公里,1.5升,手动,放心购_会员1年,4.36
江铃, 经典全顺 2009款 2.8T 手动 柴油标准型长轴中顶JX493ZLQ3-手续齐全 包过户,2012年,7万公里,2.8升,手动,放心购_会员2年_可分期付,5.42
本田, 飞度 2014款 1.5L LX CVT舒适型-首付低 利率低 提车快,2015年,4.22万公里,1.5升,自动,放心购_会员1年,6.68
大众, 途观 2013款 1.8TSI 自动四驱豪华型-首付低 利率低 提车快,2014年,8.09万公里,1.8升,自动,放心购_会员1年,14.29
斯柯达, 昊锐 2009款 1.8TSI 自动智雅版-买到就是赚到,2009年,9万公里,1.8升,自动,放心购_会员3年,3.68
日产, 骐达 2011款 1.6L CVT智能型-首付低 利率低 提车快,2014年,5.67万公里,1.6升,自动,放心购_会员1年,7.35
大众, 高尔夫(进口) 2011款 1.4TSI Cross Golf-首付低 利率低 提车快,2013年,8.81万公里,1.4升,自动,放心购_会员1年,9.46
大众, 高尔夫 2012款 1.4TSI 自动舒适型-首付低 利率低 提车快,2012年,11.41万公里,1.4升,自动,放心购_会员1年,7.35
大众, 迈腾 2013款 2.0TSI 尊贵型-首付低 利率低 提车快,2014年,7.36万公里,2.0升,自动,放心购_会员1年,14.58
江铃, 经典全顺 2009款 2.8T 手动 柴油标准型长轴中顶JX493ZLQ3-车况原版 动力强劲 包过户,2013年,8.9万公里,2.8升,手动,放心购_会员1年,6.3
别克, 君越 2014款 2.0T SIDI 精英技术型-价格可谈可以分期车况好,2014年,5.5万公里,2.0升,自动,放心购_低配_会员1年,11
丰田, 威驰 2008款 1.6L GLi 特别纪念版 AT-首付低 利率低 提车快,2009年,6.95万公里,1.6升,自动,放心购_会员1年_好评率85.0%,4.43
马自达, 3星骋两厢 2012款 两厢 1.6L 手动舒适型-首付低 利率低 提车快,2013年,4.28万公里,1.6升,手动,放心购_低配,5.8
别克, 英朗XT 2010款 XT 1.8L 自动时尚版-价格可谈可以分期车况好,2011年,5.5万公里,1.8升,自动,放心购_会员1年,4.5
大众, 朗行 2015款 1.6L 自动风尚版-首付低 利率低 提车快,2015年,5.62万公里,1.6升,自动,放心购_会员1年,7.9
大众, POLO 2011款 1.6L 自动致尚版-首付低 利率低 提车快,2011年,5.2万公里,1.6升,自动,放心购_会员1年,4.53
别克, 君越 2013款 2.4L SIDI领先舒适型-价格可谈可以分期车况好,2014年,3.5万公里,2.4升,自动,放心购_低配_会员1年,11.2
大众, 朗逸 2008款 1.6L 自动品雅版-首付低 利率低 提车快,2010年,7.33万公里,1.6升,自动,放心购_会员1年,5.22
起亚, K5 2014款 2.0L 自动GL-首付低 利率低 提车快,2016年,1.91万公里,2.0升,自动,放心购_会员1年,9.91
沃尔沃, C30 2011款 2.0 智尚版-首付低 利率低 提车快,2012年,8.08万公里,2.0升,自动,放心购_会员1年,11.17
大众, 凌渡 2015款 330TSI DSG豪华版-首付低 利率低 提车快,2016年,3.29万公里,1.8升,自动,放心购_高配,13.92
铃木, 锋驭 2014款 1.6L CVT两驱进取型-首付低 利率低 提车快,2015年,5.27万公里,1.6升,自动,放心购_会员1年,7.06
大众, POLO 2016款 1.6L 自动舒适型-首付低 利率低 提车快,2017年,1.46万公里,1.6升,自动,放心购_会员1年,7.74
丰田, 汉兰达 2009款 2.7L 两驱5座精英版-首付低 利率低 提车快,2011年,6.24万公里,2.7升,自动,放心购_低配,12.64
标致, 3008 2013款 1.6THP 自动至尚版-首付低 利率低 提车快,2013年,9.03万公里,1.6升,自动,放心购_会员1年,8.48
大众, 速腾 2012款 1.4TSI 自动豪华型-首付低 利率低 提车快,2012年,10.43万公里,1.4升,自动,放心购_会员1年,7.37
哈弗, H2 2017款 红标 1.5T 自动两驱精英型-首付低 利率低 提车快,2016年,5.7万公里,1.5升,自动,放心购_会员1年,7.07
大众, Tiguan 2009款 2.0TSI 舒适版,2010年,9.5万公里,2.0升,自动,放心购_低配_会员1年,9.8
现代, 悦纳 2016款 1.4L 手动炫酷版GLS-首付低 利率低 提车快,2018年,2.05万公里,1.4升,手动,放心购_会员1年,5.69
别克, GL8 2005款 陆尊 3.0L LT 豪华型-大量新款老款别克gl8批发,2005年,15万公里,3.0升,自动,放心购_会员1年,2.38
沃尔沃," S80 2008款 2.5T 手自一体 T5 智雅版-车况精品,价格可谈.",2008年,11万公里,2.5升,自动,放心购_会员1年_可分期付,6.1
马自达, 睿翼轿跑 2011款 轿跑 2.0L 自动精英版-上海精品私家车,2012年,6万公里,2.0升,自动,放心购_低配_会员1年,6.08
大众, 迈腾 2015款 改款 1.8TSI 豪华型-超高性价比,2015年,6万公里,1.8升,自动,放心购_会员3年,13.48
丰田, 卡罗拉 2011款 1.6L 自动GL-首付低 利率低 提车快,2014年,5.71万公里,1.6升,自动,放心购_会员1年,7.59
奇瑞, 艾瑞泽7 2015款 1.6L 手动致领版-首付低 利率低 提车快,2016年,3.54万公里,1.6升,手动,放心购_低配,5.67
大众, 速腾 2012款 1.6L 自动时尚型-首付低 利率低 提车快,2013年,9.85万公里,1.6升,自动,放心购_会员1年,7.21
大众, 高尔夫 2012款 1.6 自动时尚型,2011年,14.88万公里,1.6升,自动,放心购_会员1年,3.96
本田, 思域 2016款 220TURBO 自动豪华版-首付低 利率低 提车快,2017年,4.11万公里,1.5升,自动,放心购_会员1年,13.05
大众, POLO 2005款 两厢 1.6L 自动豪华型-私家一手车全程4s店保养,2006年,13万公里,1.6升,自动,放心购_会员2年_好评率100.0%,1.76
马自达," 3 2008款 1.6 手自一体 标准版-车况精品,价格便宜",2008年,11万公里,1.6升,自动,放心购_会员1年_可分期付,3.2
雪佛兰, 科鲁兹 2015款 1.5L 经典 SE AT-首付低 利率低 提车快,2014年,3.73万公里,1.5升,自动,放心购_会员1年,5.78
长安, 欧诺 2017款 1.5L欧诺S舒适型EA15AB,2017年,5万公里,1.5升,手动,放心购_会员1年,3.18
马自达, 睿翼 2010款 2.0L 自动豪华版-手续齐全 车况精品,2010年,6.5万公里,2.0升,自动,放心购_会员1年,4.88
别克," GL8 2011款 3.0L GT豪华商务豪雅版-欢迎点击店铺,查看更多优惠车源",2012年,8万公里,3.0升,自动,放心购_会员1年,13
大众, 速腾 2012款 1.4TSI 自动豪华型-首付低 利率低 提车快,2012年,4.16万公里,1.4升,自动,放心购_会员1年,7.92
大众, 高尔夫 2015款 1.4TSI 自动豪华型-首付低 利率低 提车快,2015年,4.79万公里,1.4升,自动,放心购_会员1年,9.88
铃木, 雨燕 2015款 1.5L 自动限定版-首付低 利率低 提车快,2017年,1.96万公里,1.5升,自动,放心购_高配_会员1年,6.4
宝马, 3系 2011款 325i 时尚型-首付低 利率低 提车快,2012年,4.42万公里,2.5升,自动,放心购_会员1年_好评率85.0%,12.03
马自达, CX4 2018款 CX4 2.0L 自动两驱蓝天活力版-首付低 利率低 提车快,2018年,2.49万公里,2.0升,自动,放心购_会员1年,14.05
长安, CS75 2014款 1.8T 自动精英型 国IV-首付低 利率低 提车快,2015年,6.07万公里,1.8升,自动,放心购_会员1年,7.45
比亚迪, 宋MAX 2017款 MAX 1.5T 自动互联尊贵型-首付低 利率低 提车快,2018年,0.91万公里,1.5升,自动,放心购_高配,9.94
丰田, YARiS L 致炫 2015款 1.5E 自动魅动版-首付低 利率低 提车快,2017年,1.7万公里,1.5升,自动,放心购_低配,7.79
奇瑞, 瑞虎 2015款 1.6L 手动风尚运动版-首付低 利率低 提车快,2016年,4.34万公里,1.6升,手动,放心购_低配,5.18
丰田, 卡罗拉 2014款 1.6L CVT GL-首付低 利率低 提车快,2015年,5.14万公里,1.6升,自动,放心购_会员1年,8.84
大众, 迈腾 2015款 改款 1.8TSI 豪华型-超高性价比,2015年,6万公里,1.8升,自动,放心购_会员3年,13.48
雪佛兰, 科鲁兹 2015款 1.5L 经典 SE AT-首付低 利率低 提车快,2015年,7.48万公里,1.5升,自动,放心购_会员1年,5.8
福特," 翼虎 2005款 3.0 AT-车况精品,价格便宜",2005年,15万公里,3.0升,自动,放心购_高配_会员1年,2.99
宝马," 3系 2008款 320i 2.0 手自一体 领先型-车况精品,价格可议",2008年,13万公里,2.0升,自动,放心购_会员1年_可分期付,5.88
奔腾, X80 2017款 2.0 手动 豪华型-首付低 利率低 提车快,2017年,3.8万公里,2.0升,手动,放心购_会员1年,8.09
福特, 福睿斯 2017款 1.5L 自动舒适型-首付低 利率低 提车快,2017年,2.83万公里,1.5升,自动,放心购_会员1年,7.49
起亚, K3 2013款 1.6L 自动GLS-首付低 利率低 提车快,2013年,6.03万公里,1.6升,自动,放心购_会员1年,6.29
福特, 蒙迪欧致胜 2011款 240GTDi 手自一体 豪华运动型导航版-一手车包过户 可分期 支持检测,2011年,3.5万公里,2.0升,自动,放心购_会员1年_可分期付,6.3
日产, 轩逸 2014款 1.6XV CVT尊享版-首付低 利率低 提车快,2015年,11.66万公里,1.6升,自动,放心购_高配,10.08
福特, 蒙迪欧 2005款 2.0L 经典型,2005年,12万公里,2.0升,手动,放心购_低配_会员3年,1.1
丰田, 卡罗拉 2014款 1.6L CVT GL-首付低 利率低 提车快,2015年,4.57万公里,1.6升,自动,放心购_会员1年,9.59
起亚, K5 2014款 2.0L 自动GL-首付低 利率低 提车快,2015年,3.83万公里,2.0升,自动,放心购_会员1年,8.72
日产, 逍客 2011款 2.0XL 火 CVT 2WD-首付低 利率低 提车快,2011年,7.55万公里,2.0升,自动,放心购_会员1年,7.06
别克, 君威 2003款 3.0 自动 GS豪华型-店内300台二手车手续齐全正规,2003年,10万公里,3.0升,自动,放心购_会员2年,1.2
本田," 奥德赛 2015款 改款 2.4L 豪华版-欢迎点击店铺,查看更多优惠车源",2015年,6万公里,2.4升,自动,放心购_会员1年,19
